Test_id,Adjustment,Ambition,Sociability,Interpersonal_Sensitivity,Prudence,Inquisitive,Learning_Approach,Status
test112845,64.17866035097073,96.35680084814354,67.32898173684298,74.17209447654398,80.1229458793086,49.99489928382369,92.69371747803899,hired
test112846,71.89713897640546,74.95208628339594,73.46513219778497,79.8326524165128,98.851991815289,57.08975950528975,75.32027390962286,hired
test112847,69.08260467233274,80.21933706357031,73.93217238383576,77.32441249820124,72.01000159003979,64.44346840174514,92.09691574457447,hired
test112848,81.60721079751572,81.29383933124562,63.395940975155334,89.18635261122003,97.71068968506243,76.61890365547917,83.70071402397382,hired
test112849,67.99318377729324,75.07762031933139,68.24112483605433,78.90808315847197,78.1266117701189,59.98940699716725,95.79207482083896,hired
test112850,57.44038078869004,91.60047354800473,59.049102480912325,86.60350881084608,94.71961054240204,50.894428684070164,87.61736146957604,hired
test112851,79.956471285803,90.51346639152284,70.45275538287567,80.95796464645717,81.98725993959859,67.5748426135686,87.18862566161334,hired
test112852,80.3221850323835,91.26661478908022,79.80443841296206,83.64763939881541,91.34820261233537,56.281596415473985,68.43818767911418,hired
test112853,60.87353033882258,100,75.62331342938687,82.29285799884084,64.16591084725657,59.16274282661164,84.96521116418411,hired
test112854,75.74705761609323,93.50499310860395,66.66614378814374,66.23326914714195,87.38244083494608,57.74812594757355,95.61350749678378,hired
test112855,65.00821083864446,78.08506837122616,79.05846351419878,66.25569990011896,87.99225601414683,49.453718628785765,64.18562850232885,hired
test112856,50.18986077540541,93.07901452290943,74.16716529047062,72.13315425191877,90.14226088995561,64.6285001509199,100,hired
test112857,84.7786359173612,95.62897480356929,72.3091871307291,80.55305393100943,92.0305206819503,58.63565968948121,75.77765298418919,hired
test112858,77.53370165675544,77.4119725263905,67.83373133459192,66.11968699977292,90.78127480904915,65.46510404871569,82.8669482122923,hired
test112859,58.23266041179035,87.32757295703591,73.60862213253658,69.78240635368647,69.90788769257426,40.2906022355498,78.69289631908032,hired
test112860,56.02418438409084,77.87111882874437,68.244718392768,99.77482654177811,77.9653067870338,59.40839943648066,69.79798831765132,hired
test112861,71.42748909629525,80.25611006098444,93.03151089014858,68.3833280949228,84.61383025931326,44.01165233254698,91.24267245973111,hired
test112862,55.56712553929444,96.65575450947563,48.63366805608437,95.82461043259572,97.97852615496555,54.17436316051412,91.22926708846677,hired
test112863,59.597631854561314,91.9422377877099,78.15902127499118,89.47257191566395,93.01825329342074,66.97053890861356,76.85397066325895,hired
test112864,68.1361106035451,75.48674567082081,77.27214653046387,78.89490497792268,98.71428660591651,58.09701688493124,61.446793983633654,hired
test112865,66.15971908561362,71.64412771935737,69.80376367691163,84.18884118126981,76.91490276666295,66.16212869804156,79.9952544469777,hired
test112866,59.099164433325754,97.1916160404827,67.11141069183589,86.57800919580056,99.36682589756384,30.46979458617662,93.52853781354166,hired
test112867,65.21703979012217,77.13510043567923,74.27057226563882,59.89876363761979,79.71822456933167,56.024451649894914,59.49459070842627,hired
test112868,83.65910503924738,87.25181843603175,53.3580405185118,91.933337332561,82.4144890226053,71.31071908708796,98.45040338888423,hired
test112869,66.95661480010764,82.6275851995608,60.83932331026652,72.3364187324861,87.73145491978619,35.94631454429391,76.63890889445857,hired
test112870,68.40136842852854,93.65573972849138,59.90721606482275,67.71731061507197,94.95517804912207,41.38537663343211,80.35351805082253,hired
test112871,83.207048147708,92.62527092622797,86.75900773613927,78.65419456287904,88.35348298762905,58.84497782457378,73.52424307386252,hired
test112872,78.40328460434534,83.59686804745337,56.593768034530434,76.46342379330957,98.02902145406831,54.54675213552521,75.03089601682522,hired
test112873,65.93874179829965,76.54682228533085,81.69036974152087,80.59643994594168,93.82219336387936,67.665846103512,83.53692941125495,hired
test112874,81.80911648689451,100,56.28032293529881,88.72546907985918,90.92102489478084,72.46098369550438,79.48820030755574,hired
test112875,67.11020892644407,83.03152329160137,51.335459475866905,82.62283508635133,69.50955410361881,43.53217010972695,87.6146150760562,hired
test112876,64.69025516862635,63.96117781223745,72.87689578922993,74.09514101519486,100,49.15232254967289,75.66334062158889,hired
test112877,68.44327407192206,90.64749680095929,85.92162303523068,92.15377843359732,81.50315291629038,65.81318924352192,62.3355669497843,hired
test112878,82.2326762263073,97.91399057762469,61.28212736437069,88.1178048339602,74.31886954005803,62.60437920836498,74.4211634151187,hired
test112879,46.99102221297782,87.07157477143893,77.65263677744528,64.71050041687204,67.28803138150656,47.863834926170256,100,hired
test112880,77.13184059026308,100,95.51514095959777,80.89144863761082,76.3375237416895,48.89589730642682,77.76378608759596,hired
test112881,88.3758763050098,95.51235023524521,80.25462170752395,74.2814283007921,94.65999696218135,46.75910489491329,84.1729591087841,hired
test112882,88.68444017430755,90.95028415398897,83.08553967237515,85.88866650821632,71.31948045492595,39.00075644781661,78.99510463687,hired
test112883,52.05622673201232,72.15913122293702,89.65859447810308,70.36616998110335,85.98143989079603,52.57507469946775,91.71073478738316,hired
test112884,61.63552987240499,81.07115196671344,65.89269872730783,85.63719984104785,79.4548384749292,56.986885250398636,72.44359497447958,hired
test112885,67.62269019442849,92.47342748812628,76.86395931174464,82.71455799762248,92.51515884401492,33.563877253825964,75.63272014732998,hired
test112886,74.54881501159373,81.32655033687013,79.94784588524723,83.99057666676357,74.46683062827461,54.60341173248912,87.85901315841866,hired
test112887,74.33067863286172,87.59950866955462,84.8090746897636,62.90364502380129,78.09532435374372,64.18820815900193,80.75295745612223,hired
test112888,76.64237449786323,89.02028966887303,75.35070137686951,100,84.33119739169784,65.6073987088027,74.72495048126646,hired
test112889,67.34219801118874,89.20307095989902,77.82269792639337,83.8709480171378,87.61768967033527,67.40656454261912,94.68725426561308,hired
test112890,56.715914207644055,87.75173335834602,95.28847068748209,61.67006191442974,81.44538907082257,43.62565353840857,68.69989995776169,hired
test112891,75.47511464190995,93.51064970203481,82.74110717377002,77.34195761632456,96.39317429727375,52.1002218586509,87.92548405672906,hired
test112892,69.08987608644804,89.54522620701954,74.64094459304566,67.24412981220637,95.38944837703211,54.65670080925834,66.87062672042478,hired
test112893,76.69385321037196,67.01444102640485,65.41975732336462,87.95267955944367,93.70028789604382,53.328196500137466,67.27707547894755,hired
test112894,72.86655462037014,78.72804905966188,77.37740320785778,82.55845205458995,85.28358741262262,58.75437500156056,73.79426937628865,hired
test112895,60.8819452080769,86.2457961327917,68.38846514675969,62.304434724453834,66.95506193080669,49.21609125595611,67.4032656314716,hired
test112896,63.27017087148596,91.43929826279873,52.01818539058182,77.16905612188664,78.61818118080642,74.62215425887216,79.8315725946249,hired
test112897,57.60418291579971,83.54005496261959,65.5152096046741,75.08004121288842,96.51554702666832,56.58615368851606,87.02612952448821,hired
test112898,81.73733307054326,82.21846260407699,70.05554423454033,76.05432995273988,85.38875080460811,38.12407537160849,70.0440566551864,hired
test112899,81.53596167219956,81.45301186418139,71.45018983166078,82.42179325727027,76.9450233050618,57.370003556238494,74.4244539792284,hired
test112900,95.73327620677074,82.33191006524531,86.58990792070881,93.15687039572802,84.41897729256588,46.56637664156114,74.8814242970609,hired
test112901,57.708549372426845,81.15319919887607,93.95942755705107,60.659511400212544,91.73238773050267,62.59923971893927,67.57701281055768,hired
test112902,50.803597967525604,83.81609555443669,82.78235198170455,74.37288308362821,66.17207193282518,65.83245320500401,82.37610109633039,hired
test112903,49.3095725825942,75.91604836247038,74.13580213463086,73.36379716189923,84.05351126854858,64.73288909509965,85.22646148792766,hired
test112904,65.86963066768415,82.9977758923848,59.52018453729079,55.081248856653886,68.59548279881149,55.52158283651224,69.49847178277652,hired
test112905,65.42997143196048,85.39648967542358,82.57678531339108,59.71687053897024,93.15462719918447,52.99632985200305,83.5798140414963,hired
test112906,63.16772140373719,87.45351628197055,58.33951233580879,89.36345053375653,84.27683439397583,56.660292146452555,72.85929492510488,hired
test112907,77.19392163030751,75.59321776444366,78.18415967171565,81.46714395927448,92.09263791029701,51.83460440432147,83.52584016662176,hired
test112908,70.11940641535138,93.65523828817757,86.30019626320177,74.62345134350268,86.73689771853591,51.70857844328997,84.5709436010198,hired
test112909,87.88350234123483,100,59.03304282212623,75.76198928951493,97.03636879608537,58.22627397308853,65.81417127210983,hired
test112910,48.65320514589736,66.79455593201072,65.89921225461303,95.64860208911864,92.90487083962651,32.90399476528289,100,hired
test112911,60.482480423231564,77.80326300747058,60.09602278154889,77.57601597991794,82.25996546782888,56.96852169320072,88.20368794058427,hired
test112912,68.27926420341905,99.0706348561492,71.85804990879132,70.6340085915395,72.70157007319021,48.10463549619383,91.95161689431193,hired
test112913,47.97090518719233,67.90551176254387,75.96161785728243,95.99493138840054,83.31301783718483,56.76171966269025,80.80241300815926,hired
test112914,49.85252222439283,82.33166216912802,82.88724861268909,99.55245369525547,96.18617546161302,47.051378913492805,67.17364677864326,hired
test112915,61.588273475189816,83.85679215281856,66.09535721285962,88.31430663720771,79.0414503324017,47.99442292151402,83.44656768375097,hired
test112916,62.49194918732218,91.30653904277415,71.15883190888657,76.76474145459878,76.70824546061614,54.510250805941354,88.26303160857991,hired
test112917,84.40375848122349,84.52291908044522,79.50579156888892,94.1080867564603,84.14685014756365,58.969454975482876,81.26188232119259,hired
test112918,51.9164503440945,87.89957727591012,68.76216039888763,93.82297400577235,84.80267035258936,41.47814199673366,83.20537315964143,hired
test112919,44.00030718949324,93.64051849517217,79.48094987432059,69.79640096908493,86.70588731888513,65.74476800858027,74.82808942648899,hired
test112920,79.6087551336177,89.8201192828945,66.78416604043962,83.80212168643025,89.36564597482035,61.43857651505513,73.51875507977076,hired
test112921,65.66161102459617,82.92638938270112,89.64976917820643,100,82.29993125286683,60.93981587584504,65.41545548292427,hired
test112922,76.04734553323881,82.67644818546732,67.90423029339391,73.07860437610425,97.83821535194555,60.45542973842785,91.86427263677582,hired
test112923,73.71582344893373,96.70987922422904,78.51437720526066,96.50571996756062,77.68300641733636,61.0369174927346,98.88828079030701,hired
test112924,71.56939911799105,80.3752906201584,71.87219876748009,76.98897713848629,86.5049234858989,57.13815662846475,75.88008677668373,hired
test112925,69.33462273527486,100,69.04663883692261,100,68.93306041786526,65.10734902776277,79.34781823952531,hired
test112926,79.28101245025732,88.62379660111624,73.65617287230344,86.95881362520123,84.11568292424802,52.50871383627318,63.6252881605586,hired
test112927,76.11267503610914,75.19549781444482,68.21071878562073,88.38424835620408,83.57802053211982,60.98349672244501,79.93178314753044,hired
test112928,64.50876291562442,85.55932881061807,85.18431356831468,70.10752846929402,89.95093318665462,44.391655437932506,93.25563578907176,hired
test112929,66.28682982116005,86.46063063338494,75.17514663163429,78.56333130483992,79.23111351534722,46.54009127721078,68.08048644566564,hired
test112930,64.96950014237447,67.56954651365072,71.33143390613937,85.28198897604878,77.15980474867912,53.12036757231658,66.5392848752063,hired
test112931,93.88944043111682,81.12826124807538,68.43437786939033,88.32433315168446,78.60699593187454,41.24399049253381,87.75711663622526,hired
test112932,56.070142546341366,98.54741761135674,56.37762194078812,72.84956731761767,99.3045429577021,55.98636620813635,59.667854932646456,hired
test112933,64.95359484622793,80.31326064725779,55.99988360972,91.31618990939992,71.8780591328031,71.77184596348172,91.20038996037242,hired
test112934,64.16279476648388,73.81238403369873,61.42584926631348,81.99356979721686,70.2393132032342,64.82570242090745,70.27984442053963,hired
test112935,72.86877062343731,80.27363007318169,60.202074215418236,98.15419298811182,77.63389808038394,65.803484217896,82.79908714642363,hired
test112936,50.688319986751154,95.78767013354087,59.203411839224515,62.37266727394628,90.1500924188876,51.547884906464475,81.38648095866768,hired
test112937,60.776451511778646,90.09990588849456,68.53092366878725,82.21228173611473,100,49.820662640424594,87.18666628030792,hired
test112938,68.1913906726214,84.51110061761109,70.69824641412829,83.4528949478658,86.43906785266391,55.49101582205927,84.89536410810908,hired
test112939,69.47368244903039,73.77854032810188,58.80869951587754,58.242270547918054,83.06010965488372,37.85044301425948,82.78445832249444,hired
test112940,52.331695193447004,86.33984278037887,62.64789996290702,91.48906344886116,83.12906816000107,63.51208507609982,59.53321670423395,hired
test112941,55.4386350554032,92.78784186889678,67.3603992585552,90.20838884377879,78.71114512290555,61.90199534392034,72.58279246042271,hired
test112942,61.079013120822346,85.66938557643665,67.13114849091394,79.25211674538183,72.0451826417632,71.28599481014095,79.47200648890401,hired
test112943,61.2047065897022,80.37881035719685,76.93378639264967,77.1484979587566,89.22566022045353,48.82186295594454,71.6161049011015,hired
test112944,65.26608863215694,79.73098063183193,62.35723752017452,73.07278035859926,90.21444799040198,62.798908518127114,79.23692342925256,hired
test112945,78.3712691716815,81.20884657586927,68.81529271503727,84.33191443938372,85.40047668022245,49.55085582188178,80.48138162219078,hired
test112946,72.70849940550778,89.10534295400623,79.73919840999339,59.94476585725666,81.16785771873886,45.82135345843483,76.81078977475754,hired
test112947,70.69641199682162,86.07193642152869,73.19860194888687,98.03666863109503,94.60130408314049,52.83086616636293,92.91551261856699,hired
test112948,57.6600678429812,92.74851511548738,67.23624195294184,73.55731945864147,94.99659060717522,45.03459627889348,81.79890756606562,hired
test112949,78.22186047733635,96.74109701408621,60.262431395352266,82.35295317144687,82.13028917229376,62.51536253835922,86.71549059414406,hired
test112950,77.48610686144647,80.20667500587808,63.61125967184995,90.613700432006965,93.01311687322512,78.20757773511444,88.63419954091246,hired
test112951,79.60432582424134,91.98832061551991,80.49708824365176,88.03152041348774,97.30441913836793,68.30542753435255,77.05707781270216,hired
test112952,65.38639926905651,77.65420897758459,77.27354986052258,57.947728611222374,100,37.91689793619466,91.04146247529322,hired
test112953,74.79636864777551,75.25536127179991,73.42922038012904,93.15202878410024,79.28401793604685,59.72405576326956,83.39766334841441,hired
test112954,67.26643466083563,90.4065934707012,76.98258944405832,74.68823981271376,81.23580001716077,76.55944237335974,75.85656755594671,hired
test112955,62.50888561686087,72.25608543058357,62.65036601124652,94.53429066730553,100,64.82236181876661,96.9003777609621,hired
test112956,74.40282052675953,91.36676568205584,73.86224396529524,100,80.78307892847626,51.298774626439176,89.03584479845263,hired
test112957,52.2311905237964,68.94592079710841,61.35644632845829,91.2587338934019,86.51659944065428,61.95070036816401,85.86023765570253,hired
test112958,71.6058669561096,95.18620028576616,72.38667942055723,67.52782205857065,100,53.13426360382418,79.73740314399909,hired
test112959,67.24574165506064,72.02542390439046,67.53158288630652,81.59585654319902,88.3374750520963,62.95058152778259,74.99769926360614,hired
test112960,76.21130860512768,89.7905147559703,65.32958516760395,85.4990689804804,87.03473561514535,64.92589126442599,78.32868567165329,hired
test112961,62.816724813258716,80.89882607208314,89.59818578652025,65.72009491011615,94.64377211520191,61.156233582421414,86.21649100227144,hired
test112962,77.20782475114241,78.59015004372272,84.35069316569991,75.61433541765938,80.62241039983935,53.786041382641535,86.44175240268638,hired
test112963,70.45834594724532,100,71.6507039043114,88.42230081630856,92.31521537106447,44.48696769353003,76.75127666815209,hired
test112964,89.45716565534127,70.1241259093385,90.07077163042666,69.115563192411,91.79407633688524,37.488485529456455,66.44684951647638,hired
test112965,65.63048348653312,76.67137557197663,93.60278124936919,85.38491266182608,100,54.213164553026694,74.35123892955983,hired
test112966,56.67044054218159,80.96431596599284,92.75923043104152,85.0031641849878,97.24943858132968,63.85962137823997,70.44928823611097,hired
test112967,65.89620515321863,79.97762705709641,69.68922476216629,77.4823616895636,91.77194639667277,50.71782137393474,92.64409172778545,hired
test112968,49.319367755105986,85.14767813587014,68.07008733837897,65.0875583576737,84.91286130160077,49.24102205557137,78.86436241984934,hired
test112969,69.61537366918766,67.49748429343666,87.12631762952745,80.25502609129455,82.10979121218682,63.05058293762106,71.86318604750102,hired
test112970,67.21799162285129,99.77110131239182,70.06902328388493,79.77582362505586,71.40858586081978,47.44250651646822,84.6464882385522,hired
test112971,77.57468659265886,82.69772083860406,60.831713648603575,90.30852631515677,79.8047311274404,67.71192376671057,97.7849796812333,hired
test112972,58.12749061159202,65.18689135430967,76.02876840706361,81.75336119083505,100,53.45261983314952,82.1876676498921,hired
test112973,61.4180224007215,84.96358749031378,68.56250390338285,84.89146014568986,88.15775900237053,47.91455079307406,100,hired
test112974,72.4435061634598,84.02952269032511,75.57409231785165,92.42311236606282,98.06261766167458,48.56031690280366,71.03157310432583,hired
test112975,54.091628639353,75.18388961410997,60.34220366336499,63.13219041224518,72.16039527323504,59.2774946320613,65.58399831835622,hired
test112976,66.02356174415897,54.300793482358785,82.16026837526081,78.96245430025392,76.21632418339533,49.144597191888685,87.89702333284114,hired
test112977,68.05822603358635,93.15145605518826,58.078818772609694,73.20678566034286,100,59.870051813076714,82.82548788692836,hired
test112978,81.01952593967921,92.81633243113743,71.5436226811737,80.98634982907389,77.00743086684503,63.93415315335213,77.12503289138196,hired
test112979,50.14668487170053,85.82439534726345,69.4835738924918,81.60224274947736,90.30749949929233,59.04768929452827,83.11441078956253,hired
test112980,69.42524601089922,88.05204444848104,75.04807849810196,66.13037076765309,66.11107651017332,48.6585083126163,77.66880349626786,hired
test112981,76.25846421849,89.83806667235358,75.41898655947283,80.82083860764865,92.12490802670796,63.854326864165024,84.55759357547711,hired
test112982,67.30288145897453,78.28020724272149,73.4135488486392,76.14091650580158,91.75107954424321,31.38294222462978,78.73429150179075,hired
test112983,55.39620261785408,80.40936530835967,82.66186847403515,80.94085946896321,83.94406770792413,51.582612965980076,86.69234928344206,hired
test112984,71.87103539876148,86.23540602643807,88.75190372505458,74.35399907917392,100,53.902069065699365,76.56238686366734,hired
test112985,69.45968602315068,71.48784662518631,64.51368765420445,82.76713479509102,70.81338713813152,62.60299290552282,75.22026255657627,hired
test112986,91.29907767179773,94.36561447111539,85.86311778426662,72.22540458583121,90.78850677229325,71.42790443670937,85.79646255497295,hired
test112987,60.39939554912242,98.25147397472256,56.90329369565211,73.61505580679984,87.30232719641086,62.267296202937196,81.01156437914611,hired
test112988,71.57030278176589,86.40595525933394,75.82935521747591,78.56854832433028,83.59325688278923,41.997178072885774,88.05230165047193,hired
test112989,64.51182854072329,91.58248782352995,60.006796561410724,68.9959875982448,83.5164869087486,43.03762463416659,72.13445358916528,hired
test112990,63.02560056563486,84.72853569926359,68.81208608695705,87.66357824955627,82.51447274029927,55.871723930883505,81.56253227285751,hired
test112991,50.40126596538128,80.24605197717965,83.30744649293337,74.84982615333898,88.79931633552026,58.59065319937434,78.27206407010695,hired
test112992,57.649389933592516,97.70012419456012,56.020828163746216,84.46582292949027,94.1849557256397,45.75887472204558,69.34492085518983,hired
test112993,63.45081025942275,84.67568835979861,75.00544900795435,89.93909867382169,93.6412732594342,61.07122487419667,80.49628469234631,hired
test112994,66.09821240942225,96.10789670458638,68.92845994708816,88.39557547594121,92.12826392836324,66.08859564245715,75.41619126541366,hired
test112995,66.17099000041388,88.92270359763454,80.34608431969743,71.63192327792616,81.49459019430331,56.996397842798785,84.1082981319397,hired
test112996,89.40260889886926,90.19709688599144,70.13852539786603,100,89.86350412464783,48.91979915865815,88.00064672380991,hired
test112997,74.8424625043899,74.73232743839836,66.21826846646262,90.01344933408889,95.31138395339282,50.21587236948131,59.25244501446313,hired
test112998,66.96200584897794,87.6318122975628,65.21241902960513,81.32202769669007,80.45915747396393,45.43605329007445,79.10958238487815,hired
test112999,74.22570872437191,92.82618577282419,65.18964859441975,90.17760327991547,75.96664376019943,52.05108279812064,97.00574408636326,hired
test113000,70.2088740774879,100,56.46098785507756,78.03908619215267,73.70275204735294,52.58675252042835,57.727941251856066,hired
test113001,68.82834742997022,77.96534639487146,69.20235004229674,71.87208099330144,79.39704173409291,57.72935769900491,86.70776663103527,hired
test113002,91.05152518110076,89.62756250949009,67.21471998907968,75.00235997013282,95.93489414541526,43.71400163506877,89.08610057920255,hired
test113003,82.46976594361095,92.94444319086688,82.97879320941645,89.26869926789048,86.35447674004588,59.18653388566483,88.69314939215194,hired
test113004,72.41244294577102,68.30871138454037,78.62938655508613,69.47780375445666,88.07157421632726,49.76285807891193,66.32165826528332,hired
test113005,77.46064868142895,91.08685518182729,57.53012820876153,78.89016869144137,94.47906883536776,63.584740596528654,64.0328709898122,hired
test113006,71.94375250654674,79.45108090366746,65.59170282632222,100,96.00701309250432,44.33208267083248,75.36523705460624,hired
test113007,51.012021801531354,86.28670957996792,65.11693570641799,69.57212691587577,100,49.65339901807948,78.6710136637973,hired
test113008,71.75490320281301,84.18468803934887,76.52783540240677,81.42383554073315,96.13053971393475,43.51248344243167,78.45401588478624,hired
test113009,59.30512071313051,85.83665830791583,68.29291313325463,90.42058644314223,93.87815180784543,54.93253568602523,80.49922086096545,hired
test113010,60.91764572023338,71.0674548235851,88.86706495584707,73.28911612403515,79.26216438188978,41.050023130466954,100,hired
test113011,79.80878569026038,92.16180941327089,72.28997834450819,63.89027400652016,75.37461363000277,57.77999578551457,91.13866151142852,hired
test113012,53.41868194418943,83.58866301459302,80.10496286116314,74.94714097315756,67.12186758594915,51.053167357236,88.94048199378956,hired
test113013,85.50189403813471,79.92712752003798,90.78383949378149,69.97175966935342,85.33164995168529,49.46222030751166,72.41199127909667,hired
test113014,60.095716909405645,99.80579802261468,59.06679623285974,91.03589077958549,68.61321016292513,52.5540615995339,74.24786215590025,hired
test113015,67.5137659769861,89.28833356809602,75.30181605738677,85.76044557100207,73.52104844216935,52.39251254409554,78.94715292302955,hired
test113016,71.23933017481944,100,65.23320123385622,81.64243097665455,72.74128766230125,53.82138434451172,78.54538033207533,hired
test113017,78.56501103792311,85.59950641983298,53.46883860899787,69.50350786391346,61.31825321566883,51.79414304114858,84.11835143393382,hired
test113018,74.57865980771754,84.01989018751208,79.83882279062857,71.33128002162529,75.12138686965486,69.50866828861976,80.05632697106807,hired
test113019,88.53128191510943,89.8338761714786,68.59027762079874,59.81117007366021,96.26577783183535,46.245578995287744,71.80793705921553,hired
test113020,70.89126986123237,80.91812151167863,87.89424773310593,100,66.16434419303758,47.20507546349392,80.9400775789832,hired
test113021,56.31118407579277,84.39760400612789,70.41453559542907,67.58258873133875,82.10348030405328,49.98928077406539,87.35598883003583,hired
test113022,64.15632342562029,73.09947697183958,74.99093537590525,79.68715715253786,86.35760932249173,58.40412087543628,98.69682774178202,hired
test113023,66.54234922989842,77.52242729343325,76.2341912564187,77.40856757653938,85.6981277703186,62.39260329587919,66.82562558486912,hired
test113024,67.49523427493428,79.2975449345587,90.21618708279794,77.49639521082469,82.97240133716826,55.577790336591434,85.01781414118949,hired
test113025,73.01405163251916,93.01238435081557,69.08604225004207,55.866534863989145,97.90995670058808,49.861223778598855,71.50714167318594,hired
test113026,81.51934921257339,80.89337225457247,76.74051367833017,80.91501464801621,80.28874627615284,49.832249123139555,93.53717309976163,hired
test113027,65.72114659540908,79.19596941842781,64.70489364809981,78.57396654643073,88.68252813580578,65.31265641481328,77.44281758885718,hired
test113028,87.400887189814,84.90770246112518,73.85169241943952,86.42040354282653,98.99107548773071,55.39736750717893,72.4814425566181,hired
test113029,62.789416777332534,85.75249416112422,81.97257392832867,68.87027629324137,89.21841297080695,40.62217452578101,91.13807388661897,hired
test113030,62.20043647743721,95.21649293126444,98.95389241744485,68.83509927551037,100,50.92465862276279,90.58151068518711,hired
test113031,66.5314867605296,82.81058660513972,71.68878447296866,85.46816493099143,86.79459738017329,57.17185378016772,84.43468262082429,hired
test113032,67.81139869430659,92.34302040691645,85.76070170486656,86.07341265056347,88.98997873678069,57.007295603687055,72.44890049745042,hired
test113033,75.46005287577874,84.095645402934,67.48382804232043,80.32741233312912,85.49617861782161,43.033452828012756,82.30843675055726,hired
test113034,55.54185029895595,90.33541898648616,65.87748764143453,81.39207123367933,74.45500688699289,63.86333990076874,73.11825055623669,hired
test113035,65.54942383338879,87.19742665179204,75.65616099253278,89.87860389519996,85.64844224805125,46.583356587032156,92.56872256200792,hired
test113036,60.48500840070239,73.06704849905014,61.001006536550165,77.93408458494535,86.07838546002752,59.84146019374326,67.30237385305799,hired
test113037,64.39866156136392,100,66.45156426798277,81.07050586494583,91.83667583842562,62.238356464161015,89.67128128705876,hired
test113038,85.2213445832998,67.7703103082635,68.63135073841634,90.76643449145945,91.50508194393007,66.30269606849768,89.47957028451388,hired
test113039,71.80651649815512,58.68722879241761,68.89548045122437,78.980303115821755,86.8072049422315,73.41776052975773,65.11643036919747,hired
test113040,55.97009942206208,78.06847996800961,72.75826007617654,98.62132053695926,85.56769704324081,41.893246612382526,97.88351689305333,hired
test113041,65.42496821982144,74.50184921706166,64.96071926231583,69.32669881814789,67.42130505934819,56.17276433677643,68.96191524070166,hired
test113042,75.6826687308281,90.58145756771705,66.0576704522604,64.26841376562334,87.5012954627454,56.45698295976533,82.12871408400873,hired
test113043,65.45157546500691,91.67487269997966,74.74202805600297,72.55984601948073,88.47083179298454,56.13483360561107,72.58964551151465,hired
test113044,69.77599066191578,90.34543372009973,74.20872872367727,88.03881655157842,93.06707017790178,43.39111593392424,72.80524331665507,hired
test113045,60.68152236477016,72.80312170176362,59.248591596596725,75.90538161468571,87.57479512099658,48.33374587755223,75.65851760131557,hired
test113046,72.38813551605953,85.57368368011429,73.84154484417755,72.0392529078333,89.92215949869217,49.5817338782433,77.2097622676396,hired
test113047,52.62304807575741,79.59110090819797,81.96955282834614,88.24125796971963,76.01800363979433,70.00047597012282,80.74572641968037,hired
test113048,82.1941466225309,77.30768135924268,60.94657705674234,94.1101246788855,74.9091962982819,58.113291044416904,66.61538972685938,hired
test113049,63.190653448297084,98.67621762317258,93.28027284636417,56.1826548012268,80.46980671981265,59.84948684714445,86.04187663912721,hired
test113050,76.25415319922692,81.76161354558923,90.64616277401633,84.34957827859296,97.35155626363374,44.29182105923527,90.81343823159945,hired
test113051,75.7052620390034,94.95184676662234,69.21174664513981,78.83271969850156,78.8312217601917,46.513053757869926,76.89667011064165,hired
test113052,56.35932554366862,86.08302919962114,84.64484966236796,76.07697997931628,91.81337969634085,59.66471596714774,77.10672120761211,hired
test113053,84.90797334906986,80.86547901386662,68.0769983255235,75.79462791808855,83.73324801750134,70.18036945693716,69.50991318179778,hired
test113054,66.06329895541204,97.00596888349929,51.14532476880084,92.73248121459682,100,50.83372933124565,79.25639900984237,hired
test113055,71.20590282392305,96.22096038416055,76.96912962937688,81.55577929856712,100,47.83153251195176,80.95690793848674,hired
test113056,70.60126258815319,74.60299759658616,66.83993077882985,79.49881459062713,85.46117265568296,52.82842956833163,70.57616958379094,hired
test113057,72.98168423158232,89.95290452512792,78.9796227324001,75.73235886555395,78.47726564472703,55.163290563011074,83.49400181130008,hired
test113058,68.45693336190682,80.874502413861,87.73902459793362,90.7140849484055,77.19311627644977,50.21468810802903,80.13173761347308,hired
test113059,83.75591772867509,68.62471406491755,77.57472598721117,71.70036912081822,79.26378355909166,67.3507161291551,59.45602905598379,hired
test113060,71.70080691648286,86.72117210943284,75.99742925135894,100,90.33198575825622,61.984034152285226,83.77758273165352,hired
test113061,59.30893037653374,88.11718422810891,61.37098891649381,95.14862026011657,74.17896533806253,47.16248022259878,62.62447038397019,hired
test113062,65.37207712368763,100,86.33606726777411,96.42996702647865,96.0069783138735,51.406571692970914,68.21017501281275,hired
test113063,61.00998208246315,96.91388868460533,69.57352822734866,93.76313943615422,94.65474535766587,45.24740660604277,91.88164770268016,hired
test113064,81.48564307721789,86.16410943371743,74.76854751991323,78.69117171487649,71.0048869401885,57.44630383379811,78.86739882677173,hired
test113065,84.30355927986255,100,65.4028461487315,74.94580777726311,85.2573280606864,51.38050418368942,83.76278783289476,hired
test113066,86.24141835169814,96.6419963552284,66.4641652652972,54.65679542309459,80.38037302534276,62.00004818644832,69.23511814452911,hired
test113067,94.97540646045441,90.5905668522349,67.60020458990334,69.76485446563566,78.49333809868132,52.62157090771832,85.79276328335054,hired
test113068,64.16146761074992,83.920982271224,72.52425364308498,81.42675642819225,79.59168957474316,67.73942617796777,54.92355801001102,hired
test113069,75.61528338642718,90.27088736729601,77.2895448180949,75.4672475026338,93.86180012607706,81.40465031547959,68.02865986958793,hired
