employee_id,job_level,department,start_month,status,stage,applicant_id,job_id,gender,assessment_center
,Entry Level/ Manual,Sales,2001-06-01,rejected,Stage 4: Assessment Center,7X4Y9fosjJ,VnaxPWZZ8A,Female,3.6
,Entry Level/ Manual,Sales,2001-06-01,rejected,Stage 4: Assessment Center,O3ksis2g5M,hWMGNl9lbX,Male,3.6
,Entry Level/ Manual,Sales,2001-06-01,rejected,Stage 4: Assessment Center,2IodcVhixR,jDdBZYXUEn,Male,3.7
,Entry Level/ Manual,Sales,2001-06-01,rejected,Stage 4: Assessment Center,wTxtoqHEmo,soTgjRwuME,Female,3.5
,Entry Level/ Manual,Sales,2001-06-01,rejected,Stage 4: Assessment Center,gQaQcmDjbS,HyKrTkcqv7,Male,3.5
,Entry Level/ Manual,Sales,2001-06-01,rejected,Stage 4: Assessment Center,bnh4aMTKZi,pNbUZsldUC,Male,3
,Entry Level/ Manual,Sales,2001-06-01,rejected,Stage 4: Assessment Center,6zMDY24fBu,JSFK6ImOif,Male,3.5
,Entry Level/ Manual,Sales,2001-06-01,rejected,Stage 4: Assessment Center,xrvP8SpLHb,HhgcyoVVGL,Male,3.7
,Entry Level/ Manual,Sales,2001-06-01,rejected,Stage 4: Assessment Center,yVLvLYMK6m,QtMwXf7LyW,Female,3.7
,Entry Level/ Manual,Sales,2001-06-01,rejected,Stage 4: Assessment Center,YVU9l6LKYV,1qzjJLV0SA,Male,3.6
,Entry Level/ Manual,Sales,2001-06-01,rejected,Stage 4: Assessment Center,CU79dQ3ydn,g4vIanFQQD,Female,3.6
,Entry Level/ Manual,Sales,2001-06-01,rejected,Stage 4: Assessment Center,9jAcQNrM4D,P9lHWkF7xp,Male,3.5
,Entry Level/ Manual,Sales,2001-06-01,rejected,Stage 4: Assessment Center,IVnQUxvNkl,JF7DCiZqXQ,Male,3.3
,Entry Level/ Manual,Sales,2001-06-01,rejected,Stage 4: Assessment Center,SNw6roXKXW,NZF6czTVnI,Male,3.4
,Entry Level/ Manual,Sales,2001-06-01,rejected,Stage 4: Assessment Center,tJmryoDdlD,u7LWIuzOOz,Male,3.4
,Entry Level/ Manual,Sales,2001-06-01,rejected,Stage 4: Assessment Center,JMOWvnQGm3,xZOQt3RaP1,Male,3.2
,Entry Level/ Manual,Sales,2001-06-01,rejected,Stage 4: Assessment Center,eQfrQwHxi4,MZOSrbovez,Female,3.2
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,ZVZWgTbyrB,9wiWrhbj0b,Female,3.6
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,VU49Z5OsZH,xm113YFIxY,Male,3.4
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,j3aiLZlf73,PphOUsInSY,Female,3.4
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,PcTEG7Djai,flMMYfCUcy,Female,3.2
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,1EjI5ma8RE,BIUHDozJu5,Male,3.4
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,vdUyv9bkb2,hf8bqnc9Kv,Female,3.6
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,VoClP6VIk9,6gA0rqZPhs,Female,3.4
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,ywIyVDChr4,mTyBAMQmrg,Male,3.7
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,A49OZf2rhc,l2OKbhyf3i,Male,3
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,DgmokkpzuG,wMkvCUCqJF,Male,3.4
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,RNDw3ZFGAm,lMfg8E0Stp,Male,3.6
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,Yiha0B9DCZ,zKPNG9CxgT,Female,3.3
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,nKDGlDxP46,wGCcneyZsN,Male,3.7
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,kbUPUTDnAm,b1K7Kp0Piz,Female,3.1
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,aI8dAFO6t9,NhLUnAYgJM,Male,3.3
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,8LEAsMEfM3,kxmH6VWIzp,Male,3.6
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,V7PphgZ406,UN0jmb0MbR,Male,3.4
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,Y4Ug8fgx9w,gOhFJUEluT,Female,3.6
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,feKzbKaZaC,OYeRDgizRo,Female,3.3
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,9bn0BvEtFD,7S8tYEmYzk,Female,3.3
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,SoHna5m0WN,MvBvJeeCD9,Male,3.6
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,0BFmeJRdrR,5wSwl9IZ8E,Female,3.4
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,8ZyDcRX8CP,WbvdmW3F2u,Male,3.4
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,A4ZjxTKxO8,BRlCzLpfhR,Female,3.6
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,gJLYnQNvXk,7SLDSZ5LYz,Female,3.6
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,f6XzL9qDU6,iKMRFotWW0,Male,3.6
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,mqaAlpszCn,14642WG3iT,Female,3.5
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,ZyBT2qRD22,8KyxyaK42x,Male,3.1
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,hd6kEixs0v,gMzJ4RAV0o,Male,3.1
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,uplz8SkdQw,11fP2UYg0G,Male,3.1
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,dMPC4dI4X6,yzXDaLCRk6,Male,3.6
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,DhdWSd5vCR,ZDthqmQRkb,Female,3.5
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,zfZ4ufYcdS,nkTf1h15hl,Male,3.4
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,TsYHA5ulAM,XKeaycYEYk,Female,3.2
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,Y43wNIukyQ,5zG0GiDuuy,Female,2.9
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,YG8bEwPfkN,BvJjGl95y7,Male,3.6
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,DzTOyeQUXu,SieFchrynX,Male,3.6
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,mEoFdhssAu,f1ZKmLHjWP,Female,3.7
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,R7Q2pheiei,zISoNC8Xhz,Female,3.7
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,jTqh0gwmhR,lehzsvvJBO,Female,3.3
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,LKfKKAcHUg,wzMbEBiwKN,Female,3.4
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,gdoIMIMveO,6NZV6liHLk,Female,3.2
,Entry Level/ Manual,Sales,2001-07-01,rejected,Stage 4: Assessment Center,2zOGYfR0kY,w7tn1wkDyV,Female,3.5
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,fOj7yqICQx,imYVdCQ5ds,Male,3.4
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,HGhOT4Gk3J,JEVOu9BQcD,Male,3.7
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,dcj3hg1yeZ,kcxoaD9pgi,Female,3.3
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,zkomaO2oeo,1IPXrfWo2U,Other,3.5
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,G5onGRoxTl,7rd7O5FFau,Male,3.4
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,1hnc5Wnksj,WVNLFYOWvT,Female,3.6
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,XKK2FfZV9I,PmFS3iV4Yx,Female,3.1
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,QEXXnuLwSE,pub6loTqNw,Female,3.7
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,tcdVmuLCaE,AZYpzClUSc,Male,3.3
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,7XM9L2zs0o,yYMIjmAINc,Male,3.7
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,FdKSMq2qhD,h7AnPss3uC,Female,3.7
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,ifpF0sB2Lg,1emQJySA5o,Female,3.7
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,DFOWsa2iS7,E3NNn3EhuH,Male,3.3
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,SudLYCiNFx,lnScEmx5IL,Male,3.5
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,KkSBzrcYSR,CXqQFWcWJJ,Female,3.5
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,dcbcEtETGh,n9TcvmHtf3,Male,3.6
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,19lw4rO4fV,TH16zRNLlk,Male,3.7
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,J4XdzO2m3Y,zZ0MkkpnjU,Male,3.8
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,1aADpdpzDI,oJATFaTVQV,Female,3.8
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,u9Cc2AdlYM,r9AMMpQPlD,Male,3.6
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,btTtxxAkfS,VLjeF6s72Z,Male,3.6
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,nByoXnSyqg,tManVsAE16,Male,3.2
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,RcHpaZaVE6,7fFAGrWhSj,Male,3.4
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,vB0LS7BWj4,NxPo8jS8Y4,Female,3.3
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,8sWAyVwdij,EgHkWFKMhE,Male,3.4
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,UXcWjMAC1a,hqDAtDmEAV,Female,3.3
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,gsb1h0FAyS,OqzotMl9dq,Female,3.1
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,sEXjqpVEBQ,M2E11a2Pgl,Male,3.2
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,3Fs3QbGa2s,J9rAwMTUQc,Male,3.5
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,1ygXuV7HMP,ZwgXASgTPE,Male,3.5
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,YrixfENGtj,8nW4dXaHIp,Female,3.5
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,cXYGH0IJSX,WGnR4sVqrI,Female,3.7
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,RZMqqoaPeq,6r9kSn9BX8,Female,3.6
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,A6Yi1by7lO,BulB3rb8Wx,Male,3.4
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,EnhNTqXLbA,T6isdTz3hn,Male,3.4
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,lcsOECUESd,NzSXrd3WYP,Female,3.4
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,rHCvERhUqX,mKGBcTl7bg,Female,3.2
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,DCv5MWEsFM,14MZSSVJT1,Female,3.7
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,ETvk8PFYWL,XAoucu857O,Male,2.8
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,IEkOZEbkCi,KTup5qglry,Female,3.4
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,LNWPPjecgp,tjWmRWrGCD,Female,3.7
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,SpsYIgSZm5,kEpGtoLVay,Male,3.7
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,GHxF4isv2g,sBe5F9Ntyn,Female,3.2
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,Imvk3KoGFm,nsAeD7WyLE,Male,3.4
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,KuPXb0TNN4,bbbIlq46u7,Female,3.5
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,ZgJuKLGSdm,GBf8MuFFLW,Male,3.7
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,IdJtvU96tn,OVRwCUGLmS,Female,3.5
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,1vfk2EtKC0,ldcNYcndYb,Female,3.5
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,sGx0ZNIIhc,sSvD0UwURl,Male,3.5
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,ItHXijVgrx,yM4aokx19F,Female,3.6
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,dv4ewEtuN7,CMtd8VNFsy,Female,3.6
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,Yw0KLTYiwM,SKOwRVlwqX,Male,3.6
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,s3AhAAXPDV,mNilpExpch,Male,3.2
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,2DMLXnjvMx,SgBUgxNgzm,Female,3.6
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,5Y2ROHdLQt,O1BuHDdp7n,Male,3.6
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,BvC7dPQbLg,4rliSKlA6j,Female,3
,Entry Level/ Manual,Sales,2001-08-01,rejected,Stage 4: Assessment Center,XJuiMn8WSt,QUj66KahVL,Male,3.5
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,34m00fUMFv,CREIYLvm1S,Male,3.4
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,OXjEGKRJ5J,4IAOFvNaoD,Male,3.2
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,OmJGqQ2ptD,BM1O7PPR3n,Male,3.8
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,8OHnfsv0qR,eubI8DU45r,Male,3.6
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,bmkIaPX46s,hLvvJnRFZd,Male,2.8
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,gFfrP2W1Ex,56MR6h8Io0,Female,3.3
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,aN9tFga3rG,Iqoqhr6VON,Male,3.7
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,QQp7nvdPtU,wCPz05dKDI,Female,3.4
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,TwBljj9QzF,gGjpYXuUZf,Female,3.4
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,WChBaZcgHv,w2ylciBGHP,Female,3.9
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,0WMJXNfQrU,4QlQUDsWdY,Female,3.6
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,irbDGwzodj,dYZIJ3Ch9l,Male,3.6
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,xE0XE5weVy,sfkMpvtEqZ,Male,3.6
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,pbKAASz6j7,3mjjz5MH5R,Female,3.6
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,YLEJtqQszu,7G91rOcQhi,Female,3.6
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,YXZ875meFj,f4heODQWyG,Female,3.5
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,DhTGKhc2qe,U5Hgh9y8D9,Male,3.3
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,TmcrwVYd7c,nDqR6Wp8wH,Male,3.5
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,wiBVrrTFct,Yl0WlTCgVm,Female,3.3
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,vnXFmohCDi,ZDNElR0cHL,Male,3.6
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,KcKS8kAnZC,SuZE3dl0HO,Female,3.7
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,fz0E6WOP87,xsl9aBCc4p,Male,3.5
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,IEdr49FOew,twxErPCvMP,Female,3.6
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,KDs9ggr1NM,ff0dlPAUTg,Male,3.4
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,cE3sAz7Jzy,847uZzNgNh,Female,3.2
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,x43YDb7Jdy,sGh3hJgUXa,Male,3.3
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,t3P4FNDoZt,yDsF9DXjhX,Female,3.4
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,r4llM7rzpl,xr5J7QA9pG,Female,3
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,nqsWtZZ4ft,brNdb1iCnE,Male,3.8
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,2bkbuEfJJr,xMlWuMMMau,Male,3.7
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,LBF0nHz1E0,g83StS1W6q,Male,3.5
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,spFSsYZtfq,PAHz16QIUf,Male,3.5
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,1AJ1LjNS6P,HSD1YVTuL3,Female,3.4
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,NOMHJzfjcN,fsjRAnlFGk,Male,3.6
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,YaRKQBJSau,D9t3Anqy9C,Female,3.5
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,KSgnSXgnIX,u5PAZeTyJo,Female,3.3
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,noo1ki3n3M,gX4iQseAIV,Female,3.6
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,WE7mIN6LH9,Ey38Agf0TG,Female,3.5
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,3neA7Yp52n,LPlle1DGtn,Female,3.4
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,qhPpxWMKbr,NcFblqE5dJ,Female,3.5
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,SFpveFiBG1,8eb7bj2sUJ,Female,3.5
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,ngQUOeI4iU,HlHgPgYg6Y,Male,3.6
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,HpGbbRHy36,roDFulLiCw,Male,3.8
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,Zqhm9E1K1h,ZulBc2antF,Male,3.7
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,f8xc3x3PWQ,cwNr8uKXXg,Male,3.7
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,g6d5vW62Gd,sSloxa9Lzp,Male,3.7
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,T3KNGPP4YR,uErV0tGJTw,Male,3.7
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,NoIN4bPAYV,EBDwU5GPNL,Male,3.1
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,cX2pLPpksK,BlCRizGtPp,Male,3.3
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,PrWSsy6ocb,TJqTuLo2bH,Male,3.3
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,HfMdkKYDtH,QekUqG6OtB,Female,3.7
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,XmYcfmLvzO,9LVwhau97Q,Male,3.7
,Entry Level/ Manual,Sales,2001-09-01,rejected,Stage 4: Assessment Center,1xJ0jsRckI,QuBewGqwe9,Female,3.3
,Entry Level/ Manual,Sales,2001-10-01,rejected,Stage 4: Assessment Center,HtWncml8AQ,SH4tg5cF0c,Male,3.5
,Entry Level/ Manual,Sales,2001-10-01,rejected,Stage 4: Assessment Center,OKDklf5zKf,zQ90H0Xj9p,Female,3.4
,Entry Level/ Manual,Sales,2001-10-01,rejected,Stage 4: Assessment Center,kpkwKq0HwO,0IoThipigI,Male,3.2
,Entry Level/ Manual,Sales,2001-10-01,rejected,Stage 4: Assessment Center,8bAXUEhUBz,LAwnWIyKLB,Female,3.6
,Entry Level/ Manual,Sales,2001-10-01,rejected,Stage 4: Assessment Center,BHbAWlFWHO,Y9zwsB6Fzo,Male,3.7
,Entry Level/ Manual,Sales,2001-10-01,rejected,Stage 4: Assessment Center,re3nB8cCeU,E1zswLaT3e,Female,2.9
,Entry Level/ Manual,Sales,2001-10-01,rejected,Stage 4: Assessment Center,CmaFuQlMdj,DZHiFm0xGE,Male,3.4
,Entry Level/ Manual,Sales,2001-10-01,rejected,Stage 4: Assessment Center,EwWrLIRyRw,48ykrePIjd,Male,3.4
,Entry Level/ Manual,Sales,2001-10-01,rejected,Stage 4: Assessment Center,ZalwnoOESm,XSMt4hdMsq,Male,3.4
,Entry Level/ Manual,Sales,2001-10-01,rejected,Stage 4: Assessment Center,WPQ700sVBy,oQB2xVdSCF,Female,3.7
,Entry Level/ Manual,Sales,2001-10-01,rejected,Stage 4: Assessment Center,6JAcgl9qEP,iE7kcsL3pj,Male,3.7
,Entry Level/ Manual,Sales,2001-10-01,rejected,Stage 4: Assessment Center,nID6YF66H2,D5LFmffreN,Female,3.2
,Entry Level/ Manual,Sales,2001-10-01,rejected,Stage 4: Assessment Center,V5xvyz2r9G,1NN6X3DUDt,Female,3.4
,Entry Level/ Manual,Sales,2001-10-01,rejected,Stage 4: Assessment Center,qZT3HpzOoo,mtdzpXlcBx,Male,3.4
,Entry Level/ Manual,Sales,2001-10-01,rejected,Stage 4: Assessment Center,TXb6gH6pA8,wYghrFLeez,Male,3.6
,Entry Level/ Manual,Sales,2001-10-01,rejected,Stage 4: Assessment Center,8Y3kH8aPVg,jLGghagV9Z,Male,3.5
,Entry Level/ Manual,Sales,2001-10-01,rejected,Stage 4: Assessment Center,iaFJ7x3bjq,AKYye8NiWc,Female,3.2
,Entry Level/ Manual,Sales,2001-10-01,rejected,Stage 4: Assessment Center,jxjD8W1ALB,rmInM8pW9Y,Male,3.1
,Entry Level/ Manual,Sales,2001-10-01,rejected,Stage 4: Assessment Center,XGnyHLqwNQ,HeVjpq21Fe,Female,3.7
,Entry Level/ Manual,Sales,2001-10-01,rejected,Stage 4: Assessment Center,vEr8hH3hJz,UqllxbCfKk,Male,3.5
,Entry Level/ Manual,Sales,2001-10-01,rejected,Stage 4: Assessment Center,yBFOGjN4lF,Gn6CX1UhLT,Female,3.1
,Entry Level/ Manual,Sales,2001-10-01,rejected,Stage 4: Assessment Center,ui7w5gX0XV,XCg9RcnZ5h,Female,3.4
,Entry Level/ Manual,Sales,2001-10-01,rejected,Stage 4: Assessment Center,bj8VTeUxAT,3PDBxWMmaQ,Female,3.6
,Entry Level/ Manual,Sales,2001-10-01,rejected,Stage 4: Assessment Center,dZdQSu2t0L,D3APqs6tL5,Female,3.7
,Entry Level/ Manual,Sales,2001-10-01,rejected,Stage 4: Assessment Center,dRgaGERzLp,N6hxksopr9,Male,3.6
,Entry Level/ Manual,Sales,2001-10-01,rejected,Stage 4: Assessment Center,TLgZ3ehaDA,Pvg9NAO8w9,Female,3.1
,Entry Level/ Manual,Sales,2001-10-01,rejected,Stage 4: Assessment Center,CWXOFdE67g,wFpheB1r6B,Male,3.6
,Entry Level/ Manual,Sales,2001-10-01,rejected,Stage 4: Assessment Center,ubvw3GrKdw,ERkZaDl7Yz,Female,3.4
,Entry Level/ Manual,Sales,2001-10-01,rejected,Stage 4: Assessment Center,wQ0h52RJua,0jxMA3N0Q6,Male,3.6
,Entry Level/ Manual,Sales,2001-10-01,rejected,Stage 4: Assessment Center,mNaWaKMRKP,chxY2etcBf,Female,3.4
,Entry Level/ Manual,Sales,2001-10-01,rejected,Stage 4: Assessment Center,gwa9oRaO3P,32NHku5kdb,Female,3.3
,Entry Level/ Manual,Sales,2001-10-01,rejected,Stage 4: Assessment Center,RAONuTSG1R,Pg8YYE6h0K,Male,3.4
,Entry Level/ Manual,Sales,2001-10-01,rejected,Stage 4: Assessment Center,CiZBRc7zDy,aXC0yMi9Pq,Male,3.4
,Entry Level/ Manual,Sales,2001-10-01,rejected,Stage 4: Assessment Center,ZfkulHrHDJ,6oNUJd6ea1,Male,3.2
