employee_id,job_level,country,department,start_date,leaving_date,tenure_years,employee_status,event_date,event_type,event_id,event_no,update_status
emp119022,Manager/ Senior Specialist,Spain,Marketing,2020-10-27,2025-02-08,4.28,Leaver,2024-12-28,Promotion,NHr9EMBl1d,4,active
emp119025,Manager/ Senior Specialist,Italy,Consulting,2017-10-24,2022-10-20,4.99,Leaver,2018-02-06,Promotion,qgoQ61XEBt,1,historic
emp119025,Manager/ Senior Specialist,Italy,Consulting,2017-10-24,2022-10-20,4.99,Leaver,2020-07-17,Promotion,ohGKLly0eg,2,active
emp119028,Entry Level,Spain,Consulting,2025-01-28,NA,1.96,Current,2025-02-01,Promotion,xKhHoutC5V,1,active
emp119031,Entry Level,Italy,Sales,2020-12-01,2022-03-19,1.3,Leaver,2021-12-05,Department Change,11QA4isAF0,1,active
emp119034,Director/ Head of,Netherlands,Consulting,2025-03-12,NA,3.72,Current,2025-03-22,Promotion,SYBaY3AERr,1,historic
emp119034,Director/ Head of,Netherlands,Consulting,2025-03-12,NA,3.72,Current,2025-04-08,Promotion,ijyMb04P1K,2,active
emp119035,Specialist,Italy,Sales,2021-10-24,2024-01-08,2.21,Leaver,2021-12-07,Department Change,frTj7l6HCJ,1,historic
emp119035,Specialist,Italy,Sales,2021-10-24,2024-01-08,2.21,Leaver,2022-07-07,Promotion,q2SDeE1mCK,2,active
emp119037,Entry Level,Netherlands,Marketing,2018-07-21,2020-08-22,2.09,Leaver,2020-04-05,Salary Increase,1AMiAyiBlO,1,active
emp119038,Manager/ Senior Specialist,Germany,Sales,2017-10-24,2022-12-28,5.18,Leaver,2020-02-21,Promotion,96DZXZA8Iw,1,historic
emp119038,Manager/ Senior Specialist,Germany,Sales,2017-10-24,2022-12-28,5.18,Leaver,2020-10-24,Promotion,Njuq3mFswe,2,historic
emp119038,Manager/ Senior Specialist,Germany,Sales,2017-10-24,2022-12-28,5.18,Leaver,2022-12-16,Promotion,w5owjO0npi,3,active
emp119039,Entry Level,Netherlands,Sales,2022-11-01,2024-01-16,1.21,Leaver,2023-03-04,Promotion,CFfh4ON8ir,1,active
emp119042,Specialist,Germany,Sales,2021-11-27,NA,4.37,Current,2022-03-20,Salary Increase,XKOlbRsorg,1,historic
emp119042,Specialist,Germany,Sales,2021-11-27,NA,4.37,Current,2022-07-16,Salary Increase,Emrk9yvJ76,2,active
emp119043,Specialist,Germany,Consulting,2020-08-21,2024-05-07,3.71,Leaver,2023-02-14,Promotion,6BXHSocnyQ,1,historic
emp119043,Specialist,Germany,Consulting,2020-08-21,2024-05-07,3.71,Leaver,2023-06-09,Salary Increase,K3Vo8KX31y,2,historic
emp119043,Specialist,Germany,Consulting,2020-08-21,2024-05-07,3.71,Leaver,2023-12-09,Promotion,kuqniAS281,3,active
emp119044,Specialist,Spain,Marketing,2017-04-05,2021-02-13,3.86,Leaver,2019-07-19,Promotion,xzmRcoPlyV,1,historic
emp119044,Specialist,Spain,Marketing,2017-04-05,2021-02-13,3.86,Leaver,2020-04-11,Promotion,aAp2WAEjBx,2,active
emp119045,Specialist,France,Sales,2023-03-22,NA,2.82,Current,2023-09-19,Promotion,h4jOUkmYlm,1,historic
emp119045,Specialist,France,Sales,2023-03-22,NA,2.82,Current,2024-09-09,Promotion,UiR5RuPZjh,2,active
emp119046,Specialist,Netherlands,Consulting,2018-07-17,2023-03-14,4.66,Leaver,2018-09-29,Department Change,HLu1RPgdJr,1,historic
emp119046,Specialist,Netherlands,Consulting,2018-07-17,2023-03-14,4.66,Leaver,2021-10-12,Promotion,ghx3eGPIKG,2,active
emp119047,Specialist,Germany,Customer Service,2022-02-12,2024-04-01,2.13,Leaver,2022-04-28,Department Change,4Fo10Y7P8V,1,active
emp119048,Specialist,Germany,Consulting,2021-02-21,2025-01-03,3.87,Leaver,2021-12-03,Promotion,jjBZN0M89s,1,historic
emp119048,Specialist,Germany,Consulting,2021-02-21,2025-01-03,3.87,Leaver,2022-03-17,Salary Increase,uIdtW4D5X8,2,historic
emp119048,Specialist,Germany,Consulting,2021-02-21,2025-01-03,3.87,Leaver,2022-06-22,Promotion,u1DFLzr7Es,3,historic
emp119048,Specialist,Germany,Consulting,2021-02-21,2025-01-03,3.87,Leaver,2023-12-10,Salary Increase,BCw5TiZwlN,4,active
emp119049,Manager/ Senior Specialist,Italy,Sales,2020-02-05,2023-10-21,3.71,Leaver,2022-02-10,Promotion,lUZYaesXhW,1,historic
emp119049,Manager/ Senior Specialist,Italy,Sales,2020-02-05,2023-10-21,3.71,Leaver,2022-11-15,Salary Increase,1eR3lkGVGe,2,historic
emp119049,Manager/ Senior Specialist,Italy,Sales,2020-02-05,2023-10-21,3.71,Leaver,2023-05-01,Promotion,Ps7VmLdqSm,3,active
emp119052,Director/ Head of,Germany,Consulting,2017-09-20,2021-05-24,3.67,Leaver,2018-09-10,Promotion,n1vmmVNltO,1,active
emp119054,Entry Level,Italy,R&D,2018-12-24,2021-06-18,2.48,Leaver,2019-02-12,Parental Leave,yUYTZWqFXv,1,historic
emp119054,Entry Level,Italy,R&D,2018-12-24,2021-06-18,2.48,Leaver,2021-06-11,Promotion,xk5Ir4qbNK,2,active
emp119056,Specialist,Netherlands,Sales,2020-11-06,2023-07-03,2.65,Leaver,2020-12-11,Salary Increase,ik7A6odRKh,1,historic
emp119056,Specialist,Netherlands,Sales,2020-11-06,2023-07-03,2.65,Leaver,2021-04-22,Salary Increase,3oUD5HutVd,2,active
emp119058,Entry Level,Germany,Consulting,2022-05-12,NA,3.25,Current,2023-07-15,Promotion,FHTCLnC8c1,1,historic
emp119058,Entry Level,Germany,Consulting,2022-05-12,NA,3.25,Current,2023-12-12,Department Change,bf5o2JtwMn,2,historic
emp119058,Entry Level,Germany,Consulting,2022-05-12,NA,3.25,Current,2024-12-26,Promotion,xEQZ6Rmbyy,3,active
emp119059,Entry Level,Spain,Customer Service,2024-07-09,NA,1.09,Current,2024-11-03,Promotion,GFcdniz0AW,1,active
emp119060,Entry Level,Germany,Customer Service,2022-12-04,2024-05-14,1.44,Leaver,2023-09-20,Promotion,6dYHjtXIF8,1,active
emp119063,Entry Level,France,Sales,2019-08-06,2021-05-10,1.76,Leaver,2020-08-11,Department Change,Egf0LmLYrB,1,active
emp119064,Manager/ Senior Specialist,Germany,Consulting,2019-03-16,2023-04-03,4.05,Leaver,2019-06-19,Promotion,gx6eVnmvpq,1,historic
emp119064,Manager/ Senior Specialist,Germany,Consulting,2019-03-16,2023-04-03,4.05,Leaver,2022-05-14,Salary Increase,YxrKpkadLC,2,active
emp119065,Entry Level,France,Consulting,2019-03-16,2021-01-24,1.86,Leaver,2019-12-19,Promotion,lwtK1tWuF6,1,active
emp119067,Specialist,Germany,Consulting,2022-11-02,NA,2.71,Current,2023-10-26,Promotion,hNjKZdRElf,1,historic
emp119067,Specialist,Germany,Consulting,2022-11-02,NA,2.71,Current,2025-02-04,Department Change,SSCVgKgwv8,2,active
emp119070,Entry Level,Germany,Consulting,2018-06-26,2021-07-02,3.02,Leaver,2020-03-03,Promotion,VIEfu5fXdF,1,historic
emp119070,Entry Level,Germany,Consulting,2018-06-26,2021-07-02,3.02,Leaver,2020-03-03,Promotion,rjbcURG0DZ,2,active
emp119071,Entry Level,Netherlands,Consulting,2023-09-19,NA,1.68,Current,2023-11-15,Promotion,9Pjrmu6SxE,1,active
emp119072,Specialist,Germany,Sales,2017-02-01,2020-10-31,3.75,Leaver,2017-03-24,Salary Increase,kDe6XmGqr3,1,historic
emp119072,Specialist,Germany,Sales,2017-02-01,2020-10-31,3.75,Leaver,2018-12-06,Promotion,2V3Dd3CWzM,2,active
emp119073,Specialist,Germany,R&D,2022-02-20,2025-02-25,3.01,Leaver,2022-02-22,Promotion,K7M7cupDNH,1,active
emp119074,Specialist,Germany,Customer Service,2019-08-31,2023-11-14,4.2,Leaver,2020-11-28,Promotion,I3ghDldO3F,1,historic
emp119074,Specialist,Germany,Customer Service,2019-08-31,2023-11-14,4.2,Leaver,2022-10-14,Promotion,0z2y5V6FDP,2,historic
emp119074,Specialist,Germany,Customer Service,2019-08-31,2023-11-14,4.2,Leaver,2023-03-22,Parental Leave,6NYSVH1Qjg,3,active
emp119076,Entry Level,Germany,R&D,2019-09-16,2020-09-25,1.02,Leaver,2020-02-15,Promotion,lkq9UJfAv2,1,active
emp119078,Specialist,Spain,Consulting,2023-01-29,NA,3.53,Current,2023-11-25,Promotion,NDzea4kWR9,1,historic
emp119078,Specialist,Spain,Consulting,2023-01-29,NA,3.53,Current,2024-11-17,Promotion,5XpgQVhBo8,2,historic
emp119078,Specialist,Spain,Consulting,2023-01-29,NA,3.53,Current,2025-02-28,Promotion,RNoIr0zdxj,3,active
emp119079,Entry Level,Spain,Finance,2018-06-07,2020-12-28,2.56,Leaver,2019-06-07,Promotion,APVm71P01Y,1,historic
emp119079,Entry Level,Spain,Finance,2018-06-07,2020-12-28,2.56,Leaver,2020-09-14,Promotion,EzuO8rs3sO,2,active
emp119082,Manager/ Senior Specialist,France,Marketing,2020-12-02,2024-03-26,3.31,Leaver,2021-07-19,Promotion,pnVZXCCT5L,1,historic
emp119082,Manager/ Senior Specialist,France,Marketing,2020-12-02,2024-03-26,3.31,Leaver,2021-09-02,Promotion,5SfQgqELa4,2,active
emp119084,Entry Level,Germany,Consulting,2018-01-17,2020-05-27,2.36,Leaver,2018-02-10,Salary Increase,KVzLcLgtnX,1,historic
emp119084,Entry Level,Germany,Consulting,2018-01-17,2020-05-27,2.36,Leaver,2018-05-16,Promotion,xlBwIqQ4uz,2,active
emp119086,Specialist,Germany,Finance,2021-12-02,NA,4.88,Current,2023-10-16,Promotion,8sx9NvcjXi,1,historic
emp119086,Specialist,Germany,Finance,2021-12-02,NA,4.88,Current,2024-01-07,Department Change,aRyxdHxcFR,2,active
emp119087,Specialist,Spain,Consulting,2020-03-06,2024-02-02,3.91,Leaver,2020-06-07,Promotion,ip8QiBCa2y,1,historic
emp119087,Specialist,Spain,Consulting,2020-03-06,2024-02-02,3.91,Leaver,2022-01-25,Promotion,6EOynvPcVR,2,historic
emp119087,Specialist,Spain,Consulting,2020-03-06,2024-02-02,3.91,Leaver,2022-02-06,Salary Increase,BtHkw1rHAR,3,historic
emp119087,Specialist,Spain,Consulting,2020-03-06,2024-02-02,3.91,Leaver,2023-05-15,Promotion,ZezFZga7Tp,4,active
emp119088,Manager/ Senior Specialist,Spain,Consulting,2020-04-02,2025-03-08,4.93,Leaver,2021-07-04,Promotion,54SksNFAfq,1,historic
emp119088,Manager/ Senior Specialist,Spain,Consulting,2020-04-02,2025-03-08,4.93,Leaver,2022-04-07,Promotion,WZOQr343hp,2,historic
emp119088,Manager/ Senior Specialist,Spain,Consulting,2020-04-02,2025-03-08,4.93,Leaver,2024-01-11,Promotion,ZN0phCFYIx,3,historic
emp119088,Manager/ Senior Specialist,Spain,Consulting,2020-04-02,2025-03-08,4.93,Leaver,2024-06-29,Promotion,szBLEm5iUW,4,historic
emp119088,Manager/ Senior Specialist,Spain,Consulting,2020-04-02,2025-03-08,4.93,Leaver,2024-07-31,Promotion,KtZ7WHcUL0,5,active
emp119089,Specialist,Spain,Consulting,2024-06-13,NA,2.19,Current,2025-01-01,Promotion,mUG64MlgKq,1,active
emp119090,Specialist,Germany,Sales,2021-12-20,2024-06-27,2.52,Leaver,2024-06-18,Promotion,8oxqxQoiWr,1,active
emp119092,Entry Level,Germany,HR,2021-03-01,2023-09-14,2.54,Leaver,2022-04-10,Promotion,Y0F89Y0gr7,1,historic
emp119092,Entry Level,Germany,HR,2021-03-01,2023-09-14,2.54,Leaver,2022-09-17,Salary Increase,NHXd6J8xUl,2,active
emp119093,Entry Level,Netherlands,Finance,2023-03-10,NA,3.19,Current,2023-03-23,Promotion,SKzc7vXNOC,1,historic
emp119093,Entry Level,Netherlands,Finance,2023-03-10,NA,3.19,Current,2024-01-14,Promotion,09DKNUlCSy,2,active
emp119094,Entry Level,Germany,Consulting,2021-04-04,2023-01-10,1.77,Leaver,2021-08-03,Salary Increase,8HRYTE6V0l,1,historic
emp119094,Entry Level,Germany,Consulting,2021-04-04,2023-01-10,1.77,Leaver,2022-02-01,Promotion,PrS6CdLGLo,2,active
emp119095,Entry Level,Germany,Consulting,2024-05-20,NA,1.94,Current,2025-01-04,Promotion,4OJcoq6Ic7,1,active
emp119097,Specialist,Germany,Consulting,2021-12-17,2024-09-02,2.71,Leaver,2023-05-11,Promotion,n6kEwSmILc,1,historic
emp119097,Specialist,Germany,Consulting,2021-12-17,2024-09-02,2.71,Leaver,2024-03-29,Promotion,IZoyqQwAfY,2,active
emp119098,Manager/ Senior Specialist,Germany,Customer Service,2015-06-10,2021-09-12,6.26,Leaver,2019-04-18,Salary Increase,xv8HdWoMoa,1,historic
emp119098,Manager/ Senior Specialist,Germany,Customer Service,2015-06-10,2021-09-12,6.26,Leaver,2020-03-19,Promotion,4sJOy1j1tz,2,historic
emp119098,Manager/ Senior Specialist,Germany,Customer Service,2015-06-10,2021-09-12,6.26,Leaver,2020-10-12,Salary Increase,Kv47kMgswc,3,historic
emp119098,Manager/ Senior Specialist,Germany,Customer Service,2015-06-10,2021-09-12,6.26,Leaver,2021-04-20,Promotion,ywkLuRaZRQ,4,active
emp119099,Specialist,Netherlands,R&D,2018-06-07,2020-08-06,2.16,Leaver,2019-05-20,Promotion,zoMuNxpq4Q,1,active
emp119100,Entry Level,France,Marketing,2022-06-02,2025-03-17,2.79,Leaver,2022-10-29,Promotion,TO0G82OFa5,1,historic
emp119100,Entry Level,France,Marketing,2022-06-02,2025-03-17,2.79,Leaver,2023-07-24,Promotion,vq72Y4Mmod,2,active
emp119102,Entry Level,Italy,Consulting,2023-03-21,2024-11-23,1.68,Leaver,2023-04-08,Parental Leave,EYPM7LBJyz,1,active
emp119103,Entry Level,Germany,Customer Service,2023-08-30,NA,1.84,Current,2025-04-08,Department Change,Dr6Q3IwmAL,1,active
emp119104,Entry Level,France,Consulting,2019-02-21,2021-01-16,1.9,Leaver,2019-09-05,Promotion,u3qrJXCCvd,1,active
emp119105,Manager/ Senior Specialist,France,Sales,2020-09-28,2024-12-18,4.22,Leaver,2020-10-02,Department Change,ZghzVNiVMI,1,historic
emp119105,Manager/ Senior Specialist,France,Sales,2020-09-28,2024-12-18,4.22,Leaver,2022-09-30,Promotion,LEQWQvxKNq,2,historic
emp119105,Manager/ Senior Specialist,France,Sales,2020-09-28,2024-12-18,4.22,Leaver,2024-04-16,Promotion,UHdKwwg2Jw,3,historic
emp119105,Manager/ Senior Specialist,France,Sales,2020-09-28,2024-12-18,4.22,Leaver,2024-06-25,Promotion,77hOu7v62r,4,active
emp119106,Entry Level,Germany,Consulting,2021-10-27,2023-05-06,1.52,Leaver,2022-02-18,Promotion,2WJlgzoBEo,1,active
emp119107,Specialist,Netherlands,Sales,2020-04-12,2024-01-17,3.77,Leaver,2022-10-01,Promotion,xfwIqITm7s,1,historic
emp119107,Specialist,Netherlands,Sales,2020-04-12,2024-01-17,3.77,Leaver,2022-10-08,Promotion,7oUUEcQ9mv,2,active
emp119108,Specialist,Italy,Customer Service,2025-02-06,NA,4.5,Current,2025-03-09,Salary Increase,w4dxJv0sjT,1,active
emp119110,Manager/ Senior Specialist,Netherlands,R&D,2016-08-04,2022-11-01,6.24,Leaver,2018-09-28,Promotion,iXu57mCowu,1,historic
emp119110,Manager/ Senior Specialist,Netherlands,R&D,2016-08-04,2022-11-01,6.24,Leaver,2018-11-26,Promotion,kAKFgJnF6x,2,historic
emp119110,Manager/ Senior Specialist,Netherlands,R&D,2016-08-04,2022-11-01,6.24,Leaver,2020-11-13,Promotion,9u3gj9Kwdw,3,historic
emp119110,Manager/ Senior Specialist,Netherlands,R&D,2016-08-04,2022-11-01,6.24,Leaver,2021-12-07,Promotion,CMjHO6Qk3M,4,active
emp119111,Specialist,France,Consulting,2024-01-18,NA,2.51,Current,2024-02-02,Promotion,bU39as0nHU,1,active
emp119113,Specialist,Germany,Sales,2019-01-18,2021-11-08,2.81,Leaver,2020-02-11,Promotion,TBYvjSjAHN,1,active
emp119114,Entry Level,Germany,Consulting,2024-03-04,NA,1.39,Current,2024-12-07,Salary Increase,nVjDwm2Fb5,1,active
emp119117,Director/ Head of,Germany,Sales,2015-11-18,2021-03-22,5.34,Leaver,2018-02-27,Promotion,NRk3yQrkZ1,1,active
emp119118,Specialist,Germany,Consulting,2021-08-23,NA,3.98,Current,2022-02-20,Salary Increase,zMFYjMtEzU,1,historic
emp119118,Specialist,Germany,Consulting,2021-08-23,NA,3.98,Current,2022-04-20,Promotion,9c5xQhI3Mu,2,historic
emp119118,Specialist,Germany,Consulting,2021-08-23,NA,3.98,Current,2023-06-14,Promotion,vLcDooDwdu,3,active
emp119119,Specialist,Germany,Consulting,2019-06-29,2022-01-09,2.53,Leaver,2020-03-07,Promotion,64d083BSiy,1,active
emp119121,Specialist,Netherlands,Consulting,2017-02-13,2021-03-22,4.1,Leaver,2019-08-29,Promotion,QVUDrg9Y0Q,1,active
emp119122,Manager/ Senior Specialist,Germany,Sales,2021-03-17,NA,5.24,Current,2022-09-09,Promotion,LjUBryxh2c,1,historic
emp119122,Manager/ Senior Specialist,Germany,Sales,2021-03-17,NA,5.24,Current,2023-06-29,Promotion,GcYes3pVkj,2,historic
emp119122,Manager/ Senior Specialist,Germany,Sales,2021-03-17,NA,5.24,Current,2024-01-21,Promotion,jShDC83F0K,3,historic
emp119122,Manager/ Senior Specialist,Germany,Sales,2021-03-17,NA,5.24,Current,2024-03-21,Promotion,Z1mE2QiTTO,4,active
emp119124,Director/ Head of,Germany,Customer Service,2018-04-21,2023-01-06,4.71,Leaver,2019-02-17,Promotion,wDPNzKKx6H,1,active
emp119126,Specialist,Netherlands,Consulting,2022-04-09,2024-06-30,2.22,Leaver,2024-04-12,Promotion,kysaDWWkpv,1,active
emp119127,Specialist,Spain,Sales,2018-11-27,2022-03-21,3.31,Leaver,2021-04-23,Promotion,A8xkbJEQEg,1,historic
emp119127,Specialist,Spain,Sales,2018-11-27,2022-03-21,3.31,Leaver,2021-05-22,Promotion,zmPdOM2QhV,2,active
emp119129,Entry Level,Germany,Consulting,2018-12-13,2021-02-21,2.19,Leaver,2019-07-01,Promotion,hbhVJCAUjO,1,active
emp119130,Entry Level,Germany,Consulting,2019-07-18,2020-10-04,1.21,Leaver,2020-09-08,Promotion,zDEPCD8Dlp,1,active
emp119132,Manager/ Senior Specialist,Italy,Consulting,2024-01-28,NA,4.21,Current,2024-09-04,Promotion,54TidYeHsk,1,active
emp119133,Entry Level,Germany,Customer Service,2017-06-11,2020-03-09,2.74,Leaver,2019-09-05,Promotion,gcxwszOyso,1,historic
emp119133,Entry Level,Germany,Customer Service,2017-06-11,2020-03-09,2.74,Leaver,2019-11-23,Salary Increase,spZLuyzrgs,2,active
emp119134,Specialist,Spain,Consulting,2017-09-28,2020-01-28,2.33,Leaver,2018-02-14,Promotion,m9OElHOcm2,1,active
emp119135,Manager/ Senior Specialist,Netherlands,Consulting,2017-01-10,2021-05-16,4.35,Leaver,2017-10-26,Promotion,Z4M98Bb7wP,1,active
emp119136,Specialist,Italy,R&D,2022-05-02,NA,3.92,Current,2022-11-02,Promotion,QzMpYb7zod,1,historic
emp119136,Specialist,Italy,R&D,2022-05-02,NA,3.92,Current,2023-05-27,Promotion,HLh4aSL7wj,2,active
emp119137,Manager/ Senior Specialist,Germany,Customer Service,2020-10-21,2025-04-08,4.46,Leaver,2020-11-19,Promotion,pULmvqQRYI,1,historic
emp119137,Manager/ Senior Specialist,Germany,Customer Service,2020-10-21,2025-04-08,4.46,Leaver,2021-05-11,Salary Increase,jrjNtGBNlj,2,historic
emp119137,Manager/ Senior Specialist,Germany,Customer Service,2020-10-21,2025-04-08,4.46,Leaver,2021-09-12,Parental Leave,fSmgUOMHu0,3,historic
emp119137,Manager/ Senior Specialist,Germany,Customer Service,2020-10-21,2025-04-08,4.46,Leaver,2021-10-11,Promotion,uUaUJKoJvn,4,active
emp119139,Specialist,Germany,Sales,2024-04-28,NA,2.88,Current,2024-06-26,Promotion,hQ5xcBwQkN,1,active
emp119140,Specialist,France,Marketing,2023-05-03,NA,2.75,Current,2024-11-28,Promotion,NZry9oobAq,1,historic
emp119140,Specialist,France,Marketing,2023-05-03,NA,2.75,Current,2025-02-13,Promotion,zP9Zlq7qF9,2,active
emp119147,Manager/ Senior Specialist,France,Finance,2021-11-28,NA,4.77,Current,2022-10-11,Promotion,cGX880LMoV,1,active
emp119149,Specialist,France,Consulting,2018-06-19,2022-06-28,4.02,Leaver,2018-07-23,Promotion,yoNCYjPbTb,1,historic
emp119149,Specialist,France,Consulting,2018-06-19,2022-06-28,4.02,Leaver,2020-07-31,Department Change,cIaWZXD08O,2,historic
emp119149,Specialist,France,Consulting,2018-06-19,2022-06-28,4.02,Leaver,2020-10-10,Salary Increase,DWKqP9YJ64,3,historic
emp119149,Specialist,France,Consulting,2018-06-19,2022-06-28,4.02,Leaver,2021-06-12,Promotion,u0iH61GKrP,4,active
emp119151,Specialist,Spain,Consulting,2021-02-05,2025-02-12,4.02,Leaver,2023-12-30,Promotion,V4lySEtQaz,1,historic
emp119151,Specialist,Spain,Consulting,2021-02-05,2025-02-12,4.02,Leaver,2024-11-15,Department Change,JYK4zQcPpy,2,active
emp119152,Entry Level,Germany,Sales,2018-02-02,2020-05-14,2.28,Leaver,2019-02-05,Salary Increase,RS4rn2vOMg,1,historic
emp119152,Entry Level,Germany,Sales,2018-02-02,2020-05-14,2.28,Leaver,2019-05-03,Promotion,0zsedQ4YrJ,2,active
emp119153,Specialist,France,Consulting,2023-07-10,NA,3.93,Current,2024-03-23,Promotion,lvaqP27rpF,1,historic
emp119153,Specialist,France,Consulting,2023-07-10,NA,3.93,Current,2024-11-27,Promotion,GfKN20WmOs,2,active
emp119154,Specialist,Germany,Finance,2021-02-02,2024-05-01,3.24,Leaver,2022-08-27,Promotion,yRWUFFFbB8,1,active
emp119156,Manager/ Senior Specialist,Germany,R&D,2017-06-01,2022-10-07,5.35,Leaver,2022-09-17,Promotion,8M9PLn5DSd,1,active
emp119157,Specialist,Germany,HR,2020-12-25,2023-06-29,2.51,Leaver,2022-01-08,Department Change,bUDlNeovdE,1,historic
emp119157,Specialist,Germany,HR,2020-12-25,2023-06-29,2.51,Leaver,2023-01-28,Promotion,jHPijohr8b,2,active
emp119158,Manager/ Senior Specialist,Germany,Marketing,2017-08-02,2020-10-30,3.24,Leaver,2017-09-05,Promotion,aQlRQpZV5C,1,historic
emp119158,Manager/ Senior Specialist,Germany,Marketing,2017-08-02,2020-10-30,3.24,Leaver,2018-05-20,Promotion,GlcP891jes,2,historic
emp119158,Manager/ Senior Specialist,Germany,Marketing,2017-08-02,2020-10-30,3.24,Leaver,2019-03-15,Promotion,oOSiZzkrhq,3,active
emp119159,Entry Level,Germany,Customer Service,2019-01-10,2021-11-08,2.83,Leaver,2021-02-14,Promotion,zvC5vuOR7t,1,historic
emp119159,Entry Level,Germany,Customer Service,2019-01-10,2021-11-08,2.83,Leaver,2021-05-01,Promotion,tR3jWqdzCP,2,active
emp119160,Entry Level,France,Customer Service,2021-04-25,2023-12-27,2.67,Leaver,2022-11-10,Promotion,Tx0fmBJaex,1,active
emp119163,Manager/ Senior Specialist,Germany,Consulting,2019-07-22,2024-10-12,5.22,Leaver,2020-01-02,Promotion,1LOIOFsqsS,1,historic
emp119163,Manager/ Senior Specialist,Germany,Consulting,2019-07-22,2024-10-12,5.22,Leaver,2021-08-12,Promotion,Mw8IaOqcRI,2,active
emp119164,Manager/ Senior Specialist,France,Consulting,2022-09-18,NA,3.57,Current,2022-12-30,Promotion,ASIZuIzjjm,1,active
emp119165,Specialist,Germany,Consulting,2023-09-03,NA,3.72,Current,2024-02-18,Department Change,t0G9d0jNyW,1,historic
emp119165,Specialist,Germany,Consulting,2023-09-03,NA,3.72,Current,2024-11-21,Department Change,Ln09IvNmit,2,active
emp119166,Specialist,France,Finance,2023-11-13,NA,3.2,Current,2024-03-13,Promotion,IKNDVzQcOu,1,historic
emp119166,Specialist,France,Finance,2023-11-13,NA,3.2,Current,2024-10-02,Salary Increase,QLYPUe4coZ,2,active
emp119168,Entry Level,France,Customer Service,2019-11-19,2023-03-21,3.33,Leaver,2021-12-12,Salary Increase,42lHqi9Jtm,1,active
emp119169,Entry Level,Netherlands,Marketing,2022-05-04,2024-01-23,1.72,Leaver,2022-06-19,Promotion,c6RjQcproH,1,historic
emp119169,Entry Level,Netherlands,Marketing,2022-05-04,2024-01-23,1.72,Leaver,2023-09-12,Promotion,0RdDQpM2ey,2,active
emp119170,Entry Level,Germany,Consulting,2024-09-12,NA,1.72,Current,2025-02-10,Promotion,TJqCJ3p6uo,1,active
emp119172,Entry Level,Germany,Consulting,2020-07-04,2023-03-19,2.71,Leaver,2022-02-03,Department Change,7UAhwQMjGO,1,active
emp119174,Entry Level,Germany,Consulting,2022-05-17,2024-02-26,1.78,Leaver,2023-06-10,Salary Increase,WfnEQc8Wvn,1,historic
emp119174,Entry Level,Germany,Consulting,2022-05-17,2024-02-26,1.78,Leaver,2024-02-12,Salary Increase,SV3016zW5Q,2,active
emp119175,Entry Level,Germany,Consulting,2024-04-12,NA,2.69,Current,2024-04-30,Promotion,c7ehZw6qGd,1,historic
emp119175,Entry Level,Germany,Consulting,2024-04-12,NA,2.69,Current,2025-04-07,Promotion,zEKfzZa9Zl,2,active
emp119177,Specialist,Germany,R&D,2021-10-20,NA,3.7,Current,2022-02-21,Promotion,gD8fm5THsc,1,historic
emp119177,Specialist,Germany,R&D,2021-10-20,NA,3.7,Current,2024-12-05,Promotion,YqkGYFZsYP,2,historic
emp119177,Specialist,Germany,R&D,2021-10-20,NA,3.7,Current,2025-03-10,Department Change,2e5FyWc9HL,3,active
emp119178,Entry Level,France,Consulting,2021-08-22,2023-09-23,2.09,Leaver,2023-01-11,Promotion,6DVqtJVtmY,1,historic
emp119178,Entry Level,France,Consulting,2021-08-22,2023-09-23,2.09,Leaver,2023-05-16,Salary Increase,wOcZ0vPPFA,2,active
emp119179,Entry Level,France,Marketing,2019-06-15,2021-06-07,1.98,Leaver,2020-01-29,Parental Leave,eFVClrtk44,1,active
emp119180,Entry Level,Germany,Consulting,2022-12-04,2024-11-30,1.99,Leaver,2023-04-24,Promotion,KBd2BjPvDT,1,active
emp119181,Entry Level,Spain,Consulting,2019-12-01,2021-06-24,1.56,Leaver,2021-02-11,Parental Leave,i2ZqVCLcPa,1,active
emp119182,Specialist,Germany,Consulting,2021-10-03,2024-12-20,3.21,Leaver,2022-06-25,Promotion,uCaqYHiBXK,1,historic
emp119182,Specialist,Germany,Consulting,2021-10-03,2024-12-20,3.21,Leaver,2024-07-28,Salary Increase,2usSy8RGqf,2,active
emp119188,Specialist,Germany,Consulting,2021-11-08,NA,3.65,Current,2023-05-18,Promotion,qdsDYhk56o,1,historic
emp119188,Specialist,Germany,Consulting,2021-11-08,NA,3.65,Current,2024-04-26,Salary Increase,7wS41VKnEF,2,historic
emp119188,Specialist,Germany,Consulting,2021-11-08,NA,3.65,Current,2024-05-01,Promotion,DEOrxghTCU,3,active
emp119190,Entry Level,Germany,Consulting,2019-04-05,2021-07-02,2.24,Leaver,2019-06-26,Promotion,P4QY0uvOx6,1,historic
emp119190,Entry Level,Germany,Consulting,2019-04-05,2021-07-02,2.24,Leaver,2020-12-12,Department Change,LjYFzvz2O3,2,active
emp119191,Specialist,France,R&D,2023-09-06,NA,3.77,Current,2024-05-13,Promotion,XvpZG5JOso,1,active
emp119193,Entry Level,France,Consulting,2019-04-08,2021-01-29,1.81,Leaver,2020-05-04,Promotion,CB46MmroVo,1,active
